,Unnamed: 0,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted,Squared Error,3 Cluster Run,4 Cluster Run,5 Cluster Run
3557,3557,K.Hunter,2012,0,8,3,13,24,9,SF,43.0,8.8,0.0,1.4,13.4,0.0,1849.0,77.44,0.0,1.96,179.56,0.0,0.2,5.53949,28.5101534601,0.0,3.0,4.0
3558,3558,K.Hunter,2012,0,20,4,34,0,9,SF,42.6,9.2,0.0,1.2,9.0,0.0,1814.76,84.64,0.0,1.44,81.0,0.0,11.6,7.27243,18.7278621049,0.0,3.0,4.0
3559,3559,K.Hunter,2012,1,17,5,45,3,10,SF,39.2,8.4,0.2,1.0,6.8,0.0,1536.64,70.56,0.04,1.0,46.24,0.0,8.1,7.24912,0.7239967744,0.0,3.0,4.0
3560,3560,K.Hunter,2012,1,22,6,3,26,10,SF,40.2,7.4,0.2,0.6,4.6,0.0,1616.04,54.76,0.04,0.36,21.16,0.0,3.2,3.36913,0.0286049569,0.0,3.0,4.0
3561,3561,K.Hunter,2012,1,31,7,13,6,10,SF,37.2,6.4,0.2,0.8,5.8,0.0,1383.84,40.96,0.04,0.64,33.64,0.0,4.5,4.68002,0.0324072004,0.0,3.0,4.0
3562,3562,K.Hunter,2012,0,29,8,24,3,10,SF,38.8,7.2,0.2,0.8,4.4,0.0,1505.44,51.84,0.04,0.64,19.36,0.0,4.9,5.13224,0.0539354176,0.0,3.0,4.0
3563,3563,K.Hunter,2012,1,32,10,24,24,11,SF,47.4,8.4,0.2,0.8,5.2,0.0,2246.76,70.56,0.04,0.64,27.04,0.0,2.3,6.73975,19.7113800625,0.0,3.0,4.0
3564,3564,K.Hunter,2012,1,5,11,32,7,11,SF,39.2,7.4,0.0,1.0,6.8,0.0,1536.64,54.76,0.0,1.0,46.24,0.0,9.0,6.18811,7.9067253721,0.0,3.0,4.0
3565,3565,K.Hunter,2012,0,15,12,31,21,11,SF,28.4,6.2,0.2,1.2,7.4,0.0,806.56,38.44,0.04,1.44,54.76,0.0,2.8,5.43125,6.9234765625,0.0,3.0,4.0
3566,3566,K.Hunter,2013,1,7,1,34,28,9,SF,28.8,6.2,0.2,1.0,6.2,0.0,829.44,38.44,0.04,1.0,38.44,0.0,2.4,5.94398,12.5597942404,0.0,3.0,4.0
3567,3567,K.Hunter,2013,0,31,2,3,29,9,SF,27.4,5.6,0.2,0.6,3.4,0.0,750.76,31.36,0.04,0.36,11.56,0.0,-0.7,4.52528,27.3035510784,0.0,3.0,4.0
3568,3568,K.Hunter,2013,1,10,3,7,27,9,SF,17.4,3.8,0.2,0.4,2.2,0.0,302.76,14.44,0.04,0.16,4.84,0.0,7.8,2.11474,32.3221812676,0.0,3.0,4.0
3569,3569,K.Hunter,2013,0,32,4,35,11,9,SF,17.2,4.0,0.4,0.4,1.4,0.0,295.84,16.0,0.16,0.16,1.96,0.0,11.8,5.50531,39.6231221961,0.0,3.0,4.0
3570,3570,K.Hunter,2013,1,9,5,34,3,10,SF,21.6,5.2,0.4,0.4,2.6,0.0,466.56,27.04,0.16,0.16,6.76,0.0,2.9,5.47036,6.6067505296,0.0,3.0,4.0
3571,3571,K.Hunter,2013,1,29,6,32,20,10,SF,21.8,5.4,0.4,0.4,2.6,0.0,475.24,29.16,0.16,0.16,6.76,0.0,7.1,3.56734,12.4796866756,0.0,3.0,4.0
3572,3572,K.Hunter,2013,0,12,7,31,17,10,SF,19.2,4.8,0.6,0.4,2.6,0.0,368.64,23.04,0.36,0.16,6.76,0.0,0.6,5.68101,25.8166626201,0.0,3.0,4.0
3573,3573,K.Hunter,2013,0,11,8,42,10,10,SF,21.8,5.4,0.6,0.4,2.6,0.0,475.24,29.16,0.36,0.16,6.76,0.0,8.4,5.58311,7.9348692721,0.0,3.0,4.0
3574,3574,K.Hunter,2013,1,14,10,9,10,11,SF,35.8,6.4,0.4,0.2,1.8,0.0,1281.64,40.96,0.16,0.04,3.24,0.0,-1.2,3.75734,24.5752198756,0.0,3.0,4.0
3575,3575,K.Hunter,2013,0,15,11,20,23,11,SF,27.6,4.8,0.2,0.0,0.0,0.0,761.76,23.04,0.04,0.0,0.0,0.0,0.1,2.64781,6.4913357961,0.0,3.0,4.0
3576,3576,K.Hunter,2013,0,24,12,27,6,11,SF,22.0,4.6,0.2,0.0,0.0,0.0,484.0,21.16,0.04,0.0,0.0,0.0,1.2,3.21212,4.0486268944,0.0,3.0,4.0
3577,3577,K.Hunter,2013,1,32,13,23,13,12,SF,22.2,5.6,0.0,0.0,0.0,0.0,492.84,31.36,0.0,0.0,0.0,0.0,0.7,3.49118,7.7906857924,0.0,3.0,4.0
3578,3578,K.Hunter,2013,1,31,14,19,17,12,SF,22.4,5.4,0.0,0.0,0.0,0.0,501.76,29.16,0.0,0.0,0.0,0.0,1.6,2.18308,0.3399822864,0.0,3.0,4.0
3579,3579,K.Hunter,2013,0,16,15,33,14,12,SF,8.8,4.4,0.0,0.0,0.0,0.0,77.44,19.36,0.0,0.0,0.0,0.0,4.0,2.83659,1.3535228281,0.0,3.0,4.0
3580,3580,K.Hunter,2013,1,13,16,34,24,12,SF,15.2,5.4,0.0,0.0,0.0,0.0,231.04,29.16,0.0,0.0,0.0,0.0,5.1,7.89147,7.7923047609,0.0,3.0,4.0
3581,3581,K.Hunter,2013,0,29,17,23,20,12,SF,25.2,5.2,0.0,0.0,0.0,0.0,635.04,27.04,0.0,0.0,0.0,0.0,1.3,3.41548,4.4752556304,0.0,3.0,4.0
3582,3582,K.Moreno,2010,1,31,2,31,14,9,DEN,30.0,7.5,0.5,0.5,2.0,0.0,900.0,56.25,0.25,0.25,4.0,0.0,15.8,7.08073,76.0256693329,0.0,3.0,4.0
3583,3583,K.Moreno,2010,1,20,6,20,24,10,DEN,25.5,12.0,0.5,2.0,33.5,0.0,650.25,144.0,0.25,4.0,1122.25,0.0,2.8,9.79699,48.9578690601,0.0,3.0,4.0
3584,3584,K.Moreno,2010,1,27,7,14,59,10,DEN,24.0,6.0,0.0,0.0,0.0,0.0,576.0,36.0,0.0,0.0,0.0,0.0,21.0,4.16115,283.546869323,0.0,3.0,4.0
3585,3585,K.Moreno,2010,0,30,8,16,24,10,DEN,26.5,7.0,0.0,1.5,18.5,1.0,702.25,49.0,0.0,2.25,342.25,1.0,5.9,5.10424,0.6332339776,0.0,3.0,4.0
3586,3586,K.Moreno,2010,1,26,10,49,29,11,DEN,50.4,15.2,0.4,2.4,25.4,0.4,2540.16,231.04,0.16,5.76,645.16,0.16,21.6,17.44221,17.2872176841,0.0,3.0,0.0
3587,3587,K.Moreno,2010,0,28,11,14,35,11,DEN,59.6,16.6,0.2,2.8,34.6,0.6,3552.16,275.56,0.04,7.84,1197.16,0.36,18.0,10.23291,60.3276870681,2.0,2.0,0.0
3588,3588,K.Moreno,2010,1,32,12,33,36,11,DEN,61.0,14.4,0.2,3.4,33.6,0.6,3721.0,207.36,0.04,11.56,1128.96,0.36,15.8,16.82413,1.0488422569,2.0,2.0,0.0
3589,3589,K.Moreno,2010,0,26,13,6,10,12,DEN,62.6,14.4,0.4,4.6,46.0,0.6,3918.76,207.36,0.16,21.16,2116.0,0.36,17.5,10.7503,45.55845009,2.0,2.0,0.0
3590,3590,K.Moreno,2010,0,29,14,13,43,12,DEN,84.2,16.2,0.4,4.2,41.4,0.2,7089.64,262.44,0.16,17.64,1713.96,0.04,17.3,10.04323,52.6607108329,2.0,2.0,3.0
3591,3591,K.Moreno,2010,0,27,15,23,39,12,DEN,92.4,17.8,0.6,4.4,44.0,0.2,8537.76,316.84,0.36,19.36,1936.0,0.04,0.6,13.95424,178.335725978,1.0,1.0,3.0
3592,3592,K.Moreno,2010,1,9,16,24,23,12,DEN,72.2,14.2,0.6,4.0,34.2,0.0,5212.84,201.64,0.36,16.0,1169.64,0.0,4.1,12.65889,73.2545980321,2.0,2.0,0.0
3593,3593,K.Moreno,2010,1,28,17,28,33,1,DEN,64.4,13.0,0.4,2.8,26.2,0.0,4147.36,169.0,0.16,7.84,686.44,0.0,4.3,11.32803,49.3932056809,2.0,2.0,0.0
3594,3594,K.Moreno,2011,1,27,1,20,23,9,DEN,61.4,11.8,0.2,1.8,14.2,0.0,3769.96,139.24,0.04,3.24,201.64,0.0,3.7,6.80621,9.6485405641,2.0,2.0,0.0
3595,3595,K.Moreno,2011,0,7,4,23,49,10,DEN,33.6,8.8,0.2,2.0,18.4,0.0,1128.96,77.44,0.04,4.0,338.56,0.0,1.1,7.38631,39.5176934161,0.0,3.0,4.0
3596,3596,K.Moreno,2011,1,28,5,24,29,10,DEN,18.2,5.4,0.0,1.2,13.4,0.0,331.24,29.16,0.0,1.44,179.56,0.0,10.0,4.59252,29.2408399504,0.0,3.0,4.0
3597,3597,K.Moreno,2011,0,18,7,18,15,10,DEN,17.2,4.6,0.0,1.6,21.2,0.2,295.84,21.16,0.0,2.56,449.44,0.04,3.8,4.1448,0.11888704,0.0,3.0,4.0
3598,3598,K.Moreno,2011,1,6,8,10,45,10,DEN,19.0,4.6,0.0,1.8,18.8,0.2,361.0,21.16,0.0,3.24,353.44,0.04,7.4,3.78214,13.0889109796,0.0,3.0,4.0
3599,3599,K.Moreno,2011,0,27,9,38,24,11,DEN,24.6,6.2,0.0,1.8,19.4,0.2,605.16,38.44,0.0,3.24,376.36,0.04,0.8,7.34623,42.8531272129,0.0,3.0,4.0
3600,3600,K.Moreno,2011,0,26,10,17,10,11,DEN,21.0,5.0,0.0,1.8,13.2,0.2,441.0,25.0,0.0,3.24,174.24,0.04,5.2,4.24998,0.9025380004,0.0,3.0,4.0
3601,3601,K.Moreno,2012,1,4,1,31,19,9,DEN,30.6,5.4,0.0,1.6,11.8,0.2,936.36,29.16,0.0,2.56,139.24,0.04,7.3,5.59618,2.9030025924,0.0,3.0,4.0
3602,3602,K.Moreno,2012,0,13,2,21,27,9,DEN,33.2,6.4,0.2,1.0,3.8,0.0,1102.24,40.96,0.04,1.0,14.44,0.0,-0.6,5.22787,33.9640687369,0.0,3.0,4.0
3603,3603,K.Moreno,2012,0,26,12,17,9,11,DEN,28.0,5.6,0.2,0.8,4.2,0.0,784.0,31.36,0.04,0.64,17.64,0.0,11.1,3.11357,63.7830641449,0.0,3.0,4.0
3604,3604,K.Moreno,2012,1,16,13,31,23,12,DEN,31.2,6.8,0.2,1.4,8.4,0.0,973.44,46.24,0.04,1.96,70.56,0.0,8.3,5.5381,7.62809161,0.0,3.0,4.0
3605,3605,K.Moreno,2012,0,27,14,26,13,12,DEN,44.2,10.4,0.2,1.8,10.4,0.0,1953.64,108.16,0.04,3.24,108.16,0.0,22.7,7.01551,246.00322656,0.0,3.0,4.0
3606,3606,K.Moreno,2012,0,1,15,34,17,12,DEN,57.6,16.0,0.4,2.6,20.0,0.0,3317.76,256.0,0.16,6.76,400.0,0.0,18.6,14.38496,17.7665622016,2.0,2.0,0.0
3607,3607,K.Moreno,2012,1,3,16,34,12,12,DEN,78.6,19.4,0.4,3.0,21.6,0.0,6177.96,376.36,0.16,9.0,466.56,0.0,12.7,15.47377,7.6938000129,2.0,2.0,3.0
3608,3608,K.Moreno,2012,1,26,17,38,3,12,DEN,93.8,23.2,0.4,3.8,29.0,0.0,8798.44,538.24,0.16,14.44,841.0,0.0,11.4,18.46043,49.8496717849,1.0,1.0,3.0
3609,3609,K.Moreno,2013,1,1,1,49,27,9,DEN,85.6,22.2,0.6,3.2,25.8,0.0,7327.36,492.84,0.36,10.24,665.64,0.0,6.5,18.28717,138.937376609,2.0,2.0,3.0
3610,3610,K.Moreno,2013,0,22,2,41,23,9,DEN,77.4,20.0,0.6,3.0,30.4,0.0,5990.76,400.0,0.36,9.0,924.16,0.0,22.7,14.21617,71.9753714689,2.0,2.0,3.0
3611,3611,K.Moreno,2013,1,27,3,37,21,9,DEN,72.2,16.2,0.8,2.8,23.6,0.0,5212.84,262.44,0.64,7.84,556.96,0.0,4.5,16.68763,148.538325017,2.0,2.0,0.0
3612,3612,K.Moreno,2013,1,23,4,52,20,9,DEN,56.4,14.2,0.6,2.6,23.2,0.0,3180.96,201.64,0.36,6.76,538.24,0.0,15.1,14.92813,0.0295392969,2.0,2.0,0.0
3613,3613,K.Moreno,2013,0,21,5,51,48,10,DEN,56.4,12.2,0.8,1.8,16.0,0.0,3180.96,148.84,0.64,3.24,256.0,0.0,19.0,12.25388,45.5101350544,2.0,2.0,0.0
3614,3614,K.Moreno,2013,1,11,6,35,19,10,DEN,66.2,13.0,0.8,2.6,25.4,0.0,4382.44,169.0,0.64,6.76,645.16,0.0,28.4,12.72707,245.640734785,2.0,2.0,0.0
3615,3615,K.Moreno,2013,0,10,7,33,39,10,DEN,69.0,14.2,1.4,3.4,30.4,0.0,4761.0,201.64,1.96,11.56,924.16,0.0,10.9,13.92976,9.1794456576,2.0,2.0,0.0
3616,3616,K.Moreno,2013,1,24,8,45,21,10,DEN,58.4,14.6,1.2,3.4,29.4,0.0,3410.56,213.16,1.44,11.56,864.36,0.0,19.3,15.10918,17.5629722724,2.0,2.0,0.0
3617,3617,K.Moreno,2013,0,28,10,28,20,11,DEN,59.4,15.0,1.2,4.4,46.0,0.2,3528.36,225.0,1.44,19.36,2116.0,0.04,11.4,13.76262,5.5819732644,2.0,2.0,0.0
3618,3618,K.Moreno,2013,1,26,11,27,17,11,DEN,56.8,15.6,1.0,5.8,53.2,0.2,3226.24,243.36,1.0,33.64,2830.24,0.04,7.9,18.48757,112.096638505,2.0,2.0,0.0
3619,3619,K.Moreno,2013,0,19,12,31,34,11,DEN,54.0,17.2,0.8,4.8,41.8,0.2,2916.0,295.84,0.64,23.04,1747.24,0.04,29.0,13.12469,252.025467596,2.0,2.0,0.0
3620,3620,K.Moreno,2013,0,26,13,35,28,12,DEN,90.4,21.6,0.4,3.6,30.6,0.2,8172.16,466.56,0.16,12.96,936.36,0.04,15.0,16.67555,2.8074678025,1.0,1.0,3.0
3621,3621,K.Moreno,2013,1,12,14,51,28,12,DEN,86.0,21.6,0.2,3.8,43.2,0.4,7396.0,466.56,0.04,14.44,1866.24,0.16,16.9,20.94401,16.3540168801,1.0,2.0,3.0
3622,3622,K.Moreno,2013,1,28,15,20,27,12,DEN,92.8,21.6,0.4,3.8,31.6,0.2,8611.84,466.56,0.16,14.44,998.56,0.04,6.0,11.389,29.041321,1.0,1.0,3.0
3623,3623,K.Moreno,2013,0,9,16,37,13,12,DEN,83.6,20.2,0.4,3.4,30.0,0.2,6988.96,408.04,0.16,11.56,900.0,0.04,10.2,17.19981,48.9973400361,2.0,2.0,3.0
3624,3624,K.Moreno,2013,0,27,17,34,14,12,DEN,83.0,17.0,0.4,3.8,35.2,0.2,6889.0,289.0,0.16,14.44,1239.04,0.04,12.4,17.42839,25.2847059921,2.0,2.0,3.0
3625,3625,K.Moreno,2014,1,19,1,33,20,9,MIA,42.8,10.8,0.2,4.6,42.2,0.4,1831.84,116.64,0.04,21.16,1780.84,0.16,19.4,13.49159,34.9093087281,0.0,3.0,4.0
3626,3626,K.Moreno,2014,0,17,2,10,29,9,MIA,66.0,12.6,0.4,3.8,27.8,0.2,4356.0,158.76,0.16,14.44,772.84,0.04,0.4,7.02199,43.8507515601,2.0,2.0,0.0
3627,3627,K.Moreno,2014,1,7,6,24,27,10,MIA,51.2,10.0,0.2,2.6,21.6,0.2,2621.44,100.0,0.04,6.76,466.56,0.04,1.8,10.69615,79.1414848225,2.0,3.0,0.0
3628,3628,K.Robinson,2013,1,18,4,38,17,9,NO,19.0,2.0,0.0,0.0,0.0,0.0,361.0,4.0,0.0,0.0,0.0,0.0,3.7,4.04954,0.1221782116,0.0,3.0,4.0
3629,3629,K.Robinson,2013,0,5,5,26,18,10,NO,18.5,6.0,0.0,0.0,0.0,0.0,342.25,36.0,0.0,0.0,0.0,0.0,0.9,7.0603,37.94929609,0.0,3.0,4.0
3630,3630,K.Robinson,2013,0,19,6,27,30,10,NO,4.5,1.5,0.0,0.0,0.0,0.0,20.25,2.25,0.0,0.0,0.0,0.0,11.3,2.00259,86.4418327081,0.0,3.0,4.0
3631,3631,K.Robinson,2013,1,17,8,35,17,10,NO,26.5,3.5,0.5,0.0,0.0,0.0,702.25,12.25,0.25,0.0,0.0,0.0,0.9,5.9272,25.27273984,0.0,3.0,4.0
3632,3632,K.Robinson,2013,0,13,12,17,13,11,NO,29.2,6.6,0.2,0.0,0.0,0.0,852.64,43.56,0.04,0.0,0.0,0.0,0.4,4.12317,13.8619948489,0.0,3.0,4.0
3633,3633,K.Robinson,2013,1,14,14,31,13,12,NO,22.4,6.0,0.2,0.0,0.0,0.0,501.76,36.0,0.04,0.0,0.0,0.0,0.6,3.9595,11.28624025,0.0,3.0,4.0
3634,3634,K.Robinson,2013,0,32,15,16,27,12,NO,16.2,3.8,0.2,0.0,0.0,0.0,262.44,14.44,0.04,0.0,0.0,0.0,0.0,2.85739,8.1646776121,0.0,3.0,4.0
3635,3635,K.Robinson,2013,0,14,16,13,17,12,NO,14.4,3.4,0.2,0.0,0.0,0.0,207.36,11.56,0.04,0.0,0.0,0.0,1.8,2.00839,0.0434263921,0.0,3.0,4.0
3636,3636,K.Robinson,2013,1,16,17,42,17,12,NO,7.4,3.2,0.0,0.0,0.0,0.0,54.76,10.24,0.0,0.0,0.0,0.0,5.0,2.91502,4.3471416004,0.0,3.0,4.0
3637,3637,K.Robinson,2014,0,13,1,34,37,9,NO,15.6,4.2,0.0,0.0,0.0,0.0,243.36,17.64,0.0,0.0,0.0,0.0,8.8,7.46844,1.7730520336,0.0,3.0,4.0
3638,3638,K.Robinson,2014,0,3,2,24,26,9,NO,20.4,5.2,0.2,0.0,0.0,0.0,416.16,27.04,0.04,0.0,0.0,0.0,1.1,5.28963,17.5529995369,0.0,3.0,4.0
3639,3639,K.Robinson,2014,1,8,3,20,9,9,NO,25.4,6.6,0.2,0.0,0.0,0.0,645.16,43.56,0.04,0.0,0.0,0.0,6.9,3.16734,13.9327506756,0.0,3.0,4.0
3640,3640,K.Robinson,2014,0,21,4,17,38,9,NO,39.2,10.0,0.2,0.0,0.0,0.0,1536.64,100.0,0.04,0.0,0.0,0.0,10.5,5.42062,25.8001011844,0.0,3.0,4.0
3641,3641,K.Robinson,2014,1,16,5,37,31,10,NO,53.0,10.4,0.2,0.4,3.6,0.0,2809.0,108.16,0.04,0.16,12.96,0.0,15.7,10.19873,30.2639716129,2.0,3.0,0.0
3642,3642,K.Robinson,2014,0,6,7,23,24,10,NO,60.8,12.2,0.4,0.6,5.2,0.0,3696.64,148.84,0.16,0.36,27.04,0.0,0.6,7.69801,50.3817459601,2.0,2.0,0.0
3643,3643,K.Robinson,2014,0,5,15,31,15,12,NO,60.4,11.6,0.2,0.6,5.2,0.0,3648.16,134.56,0.04,0.36,27.04,0.0,2.0,10.4392,71.22009664,2.0,2.0,0.0
3644,3644,K.Robinson,2014,1,13,16,14,30,12,NO,56.2,10.6,0.2,1.0,7.2,0.0,3158.44,112.36,0.04,1.0,51.84,0.0,1.2,6.35236,26.5468135696,2.0,2.0,0.0
3645,3645,K.Robinson,2014,0,16,17,23,20,12,NO,43.8,7.4,0.2,1.2,8.2,0.0,1918.44,54.76,0.04,1.44,67.24,0.0,9.7,6.1943,12.28993249,0.0,3.0,4.0
3646,3646,K.Smith,2010,1,32,5,44,6,10,DET,6.0,1.5,0.0,2.0,11.0,0.0,36.0,2.25,0.0,4.0,121.0,0.0,3.3,4.91837,2.6191214569,0.0,3.0,4.0
3647,3647,K.Smith,2010,0,22,6,20,28,10,DET,8.0,1.5,0.0,0.5,8.5,0.0,64.0,2.25,0.0,0.25,72.25,0.0,1.7,1.74993,0.0024930049,0.0,3.0,4.0
3648,3648,K.Smith,2010,1,24,8,37,25,10,DET,8.5,2.0,0.0,0.0,0.0,0.0,72.25,4.0,0.0,0.0,0.0,0.0,6.7,3.52435,10.0847529225,0.0,3.0,4.0
3649,3649,K.Smith,2010,1,20,9,20,23,11,DET,25.5,6.0,0.0,1.0,8.0,0.0,650.25,36.0,0.0,1.0,64.0,0.0,3.7,3.94065,0.0579124225,0.0,3.0,4.0
3650,3650,K.Smith,2010,0,17,10,12,14,11,DET,21.2,5.4,0.0,1.6,16.4,0.0,449.44,29.16,0.0,2.56,268.96,0.0,6.0,3.43371,6.5858443641,0.0,3.0,4.0
3651,3651,K.Smith,2011,0,5,10,13,37,11,DET,22.6,6.0,0.0,1.4,20.2,0.0,510.76,36.0,0.0,1.96,408.04,0.0,2.9,3.88184,0.9640097856,0.0,3.0,4.0
3652,3652,K.Smith,2011,1,14,11,49,35,11,DET,23.2,6.2,0.0,1.6,18.8,0.0,538.24,38.44,0.0,2.56,353.44,0.0,38.1,4.66155,1118.1299384,0.0,3.0,4.0
3653,3653,K.Smith,2011,1,7,12,15,27,11,DET,47.8,8.6,0.4,2.4,31.0,0.2,2284.84,73.96,0.16,5.76,961.0,0.04,5.7,7.39851,2.8849362201,0.0,3.0,4.0
3654,3654,K.Smith,2011,0,15,13,17,31,12,DET,44.8,7.6,0.4,2.6,32.0,0.2,2007.04,57.76,0.16,6.76,1024.0,0.04,14.0,6.54312,55.6050593344,0.0,3.0,4.0
3655,3655,K.Smith,2011,0,27,15,28,27,12,DET,49.6,7.8,0.6,3.6,35.8,0.2,2460.16,60.84,0.36,12.96,1281.64,0.04,4.6,10.4085,33.73867225,0.0,3.0,0.0
3656,3656,K.Smith,2011,1,28,16,38,10,12,DET,54.4,9.6,0.6,3.2,28.2,0.2,2959.36,92.16,0.36,10.24,795.24,0.04,18.1,13.42269,21.8772288361,2.0,2.0,0.0
3657,3657,K.Smith,2011,0,7,17,41,45,1,DET,60.4,11.8,0.8,3.2,28.6,0.4,3648.16,139.24,0.64,10.24,817.96,0.16,10.1,12.71794,6.8536098436,2.0,2.0,0.0
3658,3658,K.Smith,2012,1,32,1,27,23,9,DET,39.4,10.4,0.4,3.2,21.6,0.4,1552.36,108.16,0.16,10.24,466.56,0.16,21.1,9.5221,134.04776841,0.0,3.0,4.0
3659,3659,K.Smith,2012,0,30,2,19,27,9,DET,44.6,11.6,0.6,3.4,23.2,0.6,1989.16,134.56,0.36,11.56,538.24,0.36,7.0,8.00603,1.0120963609,0.0,3.0,4.0
3660,3660,K.Smith,2012,1,31,8,28,24,10,DET,48.4,13.6,0.4,2.6,17.4,0.6,2342.56,184.96,0.16,6.76,302.76,0.36,0.8,12.15089,128.842703792,0.0,3.0,4.0
3661,3661,K.Smith,2012,0,11,9,31,14,11,DET,40.0,10.8,0.4,2.6,18.2,0.6,1600.0,116.64,0.16,6.76,331.24,0.36,1.7,9.50193,60.8701117249,0.0,3.0,4.0
3662,3662,K.Smith,2012,1,7,11,20,24,11,DET,31.8,8.4,0.2,2.4,17.6,0.4,1011.24,70.56,0.04,5.76,309.76,0.16,0.4,5.12664,22.3411256896,0.0,3.0,4.0
3663,3663,K.Smith,2012,1,9,12,31,34,11,DET,25.6,6.8,0.2,1.6,12.4,0.2,655.36,46.24,0.04,2.56,153.76,0.04,0.6,6.46075,34.3483905625,0.0,3.0,4.0
3664,3664,K.Smith,2012,0,29,15,10,38,12,DET,14.4,4.8,0.0,0.8,6.6,0.0,207.36,23.04,0.0,0.64,43.56,0.0,1.3,3.1008,3.24288064,0.0,3.0,4.0
3665,3665,K.Smith,2012,1,13,16,18,31,12,DET,3.8,1.6,0.0,0.6,5.8,0.0,14.44,2.56,0.0,0.36,33.64,0.0,0.4,2.25254,3.4319044516,0.0,3.0,4.0
3666,3666,K.Toston,2010,1,31,4,20,3,10,STL,11.0,5.5,0.0,0.0,0.0,0.0,121.0,30.25,0.0,0.0,0.0,0.0,0.3,8.31949,64.3122198601,0.0,3.0,4.0
3667,3667,K.Toston,2010,0,6,5,6,44,10,STL,1.5,0.5,0.0,0.0,0.0,0.0,2.25,0.25,0.0,0.0,0.0,0.0,0.0,1.94941,3.8001993481,0.0,3.0,4.0
3668,3668,K.Toston,2010,0,16,7,17,18,10,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.879,0.032041,0.0,3.0,4.0
3669,3669,K.Toston,2010,0,15,14,13,31,12,STL,3.5,1.0,0.0,0.0,0.0,0.0,12.25,1.0,0.0,0.0,0.0,0.0,4.5,0.96551,12.4926195601,0.0,3.0,4.0
3670,3670,K.Toston,2010,0,31,17,6,16,1,STL,10.8,3.8,0.0,0.2,4.6,0.0,116.64,14.44,0.0,0.04,21.16,0.0,0.6,3.26152,7.0836887104,0.0,3.0,4.0
3671,3671,K.Toston,2012,0,7,8,15,24,10,JAC,6.4,1.6,0.0,0.4,5.8,0.0,40.96,2.56,0.0,0.16,33.64,0.0,0.0,1.98393,3.9359782449,0.0,3.0,4.0
3672,3672,K.Toston,2012,1,19,16,16,23,12,JAC,5.8,1.4,0.0,0.4,5.8,0.0,33.64,1.96,0.0,0.16,33.64,0.0,0.0,2.32386,5.4003252996,0.0,3.0,4.0
3673,3673,K.Toston,2012,0,12,17,20,38,12,JAC,5.8,1.4,0.0,0.4,5.8,0.0,33.64,1.96,0.0,0.16,33.64,0.0,11.5,0.90672,112.217581158,0.0,3.0,4.0
3674,3674,K.Willis,2010,0,32,3,16,30,9,WAS,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,0.0,4.0,56.25,0.0,1.4,3.77594,5.6450908836,0.0,3.0,4.0
3675,3675,K.Willis,2010,1,7,5,16,13,10,WAS,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,1.0,3.03721,4.1502245841,0.0,3.0,4.0
3676,3676,K.Willis,2010,1,10,6,24,27,10,WAS,0.5,0.5,0.0,0.5,4.5,0.0,0.25,0.25,0.0,0.25,20.25,0.0,9.1,2.2751,46.57926001,0.0,3.0,4.0
3677,3677,K.Willis,2010,0,5,7,17,14,10,WAS,6.0,1.0,0.0,2.0,9.5,0.5,36.0,1.0,0.0,4.0,90.25,0.25,0.0,3.20082,10.2452486724,0.0,3.0,4.0
3678,3678,K.Willis,2010,0,6,8,25,37,10,WAS,2.6,0.8,0.0,2.2,11.4,0.2,6.76,0.64,0.0,4.84,129.96,0.04,11.3,4.53943,45.7053067249,0.0,3.0,4.0
3679,3679,K.Willis,2010,1,23,10,28,59,11,WAS,7.6,2.0,0.2,2.0,14.0,0.2,57.76,4.0,0.04,4.0,196.0,0.04,31.9,4.75425,736.891743062,0.0,3.0,4.0
3680,3680,K.Willis,2010,0,12,11,19,16,11,WAS,25.4,5.2,0.6,2.4,21.2,0.4,645.16,27.04,0.36,5.76,449.44,0.16,9.5,4.52548,24.7458492304,0.0,3.0,4.0
3681,3681,K.Willis,2010,1,8,12,13,17,11,WAS,38.8,9.6,0.6,3.4,24.8,0.4,1505.44,92.16,0.36,11.56,615.04,0.16,2.6,6.09101,12.1871508201,0.0,3.0,4.0
3682,3682,K.Willis,2010,0,22,13,7,31,12,WAS,37.4,9.8,0.6,3.4,25.2,0.2,1398.76,96.04,0.36,11.56,635.04,0.04,1.1,4.98468,15.0907387024,0.0,3.0,4.0
3683,3683,K.Willis,2010,1,16,14,16,17,12,WAS,43.2,10.6,0.6,3.8,25.6,0.2,1866.24,112.36,0.36,14.44,655.36,0.04,7.6,6.01325,2.5177755625,0.0,3.0,4.0
3684,3684,K.Willis,2010,0,21,15,30,33,12,WAS,41.4,10.2,0.4,3.8,32.0,0.2,1713.96,104.04,0.16,14.44,1024.0,0.04,1.7,9.90998,67.4037716004,0.0,3.0,4.0
